timestamp,rotor_speed,gearbox_temp,vibration,wind_speed,power_output,fault_label
2026-05-01 00:00:00,17.66,67.38,1.41,15.63,1569.4,0
2026-05-01 00:10:00,15.05,76.47,1.44,10.12,1289.4,0
2026-05-01 00:20:00,12.25,54.87,1.1,11.53,1619.41,0
2026-05-01 00:30:00,14.73,62.47,1.07,9.57,1652.73,0
2026-05-01 00:40:00,16.44,64.54,0.73,9.3,1451.79,0
2026-05-01 00:50:00,14.45,70.84,1.37,15.09,1523.66,0
2026-05-01 01:00:00,12.79,70.92,1.53,12.34,1410.92,0
2026-05-01 01:10:00,14.75,62.22,1.69,12.27,1305.16,0
2026-05-01 01:20:00,13.71,71.54,1.3,8.61,1426.13,0
2026-05-01 01:30:00,15.74,64.53,0.98,12.72,1445.99,0
2026-05-01 01:40:00,16.16,72.6,0.7,14.31,1464.51,0
2026-05-01 01:50:00,13.42,61.38,1.52,14.3,1404.11,0
2026-05-01 02:00:00,13.94,65.93,0.67,13.34,1426.66,0
2026-05-01 02:10:00,16.13,64.09,1.11,9.74,1498.9,0
2026-05-01 02:20:00,13.71,71.83,1.14,12.63,1422.98,0
2026-05-01 02:30:00,13.38,63.93,1.19,13.34,1554.35,0
2026-05-01 02:40:00,13.23,66.33,1.22,8.41,1568.17,0
2026-05-01 02:50:00,15.53,69.08,1.25,9.76,1738.04,0
2026-05-01 03:00:00,15.46,69.27,0.49,13.78,1612.57,0
2026-05-01 03:10:00,13.97,70.98,1.21,13.75,1524.31,0
2026-05-01 03:20:00,15.01,67.6,0.54,8.9,1437.97,0
2026-05-01 03:30:00,17.29,64.45,1.43,13.59,1529.37,0
2026-05-01 03:40:00,13.54,64.8,1.04,12.19,1532.66,0
2026-05-01 03:50:00,12.07,86.49,4.25,13.56,1130.72,1
2026-05-01 04:00:00,15.68,67.79,0.97,10.73,1578.37,0
2026-05-01 04:10:00,14.83,65.81,1.04,13.29,1360.19,0
2026-05-01 04:20:00,13.93,66.64,1.57,13.69,1475.56,0
2026-05-01 04:30:00,15.98,58.96,1.27,11.3,1555.59,0
2026-05-01 04:40:00,16.26,69.88,1.31,12.04,1471.24,0
2026-05-01 04:50:00,11.69,67.45,1.56,10.7,1479.32,0
2026-05-01 05:00:00,14.02,71.56,1.18,15.3,1486.22,0
2026-05-01 05:10:00,18.48,66.55,1.44,11.76,1416.44,0
2026-05-01 05:20:00,15.88,57.85,1.42,10.16,1617.39,0
2026-05-01 05:30:00,16.01,64.75,0.82,10.57,1398.2,0
2026-05-01 05:40:00,16.76,65.55,1.65,12.25,1531.82,0
2026-05-01 05:50:00,15.03,70.26,0.78,13.51,1541.36,0
2026-05-01 06:00:00,16.2,56.19,1.49,9.33,1405.14,0
2026-05-01 06:10:00,16.08,66.75,0.75,15.7,1507.31,0
2026-05-01 06:20:00,15.81,69.11,1.39,12.62,1409.04,0
2026-05-01 06:30:00,14.52,63.24,1.77,12.93,1639.1,0
2026-05-01 06:40:00,15.26,66.92,1.15,11.81,1386.12,0
2026-05-01 06:50:00,14.12,63.41,1.13,12.04,1434.61,0
2026-05-01 07:00:00,15.02,62.9,1.39,11.7,1377.58,0
2026-05-01 07:10:00,13.25,64.5,1.11,14.04,1364.23,0
2026-05-01 07:20:00,13.81,62.99,1.76,11.98,1659.12,0
2026-05-01 07:30:00,14.58,69.96,1.27,13.53,1554.28,0
2026-05-01 07:40:00,13.58,62.87,1.11,11.13,1514.03,0
2026-05-01 07:50:00,14.24,62.03,1.05,12.39,1434.34,0
2026-05-01 08:00:00,14.75,75.39,0.93,10.39,1590.76,0
2026-05-01 08:10:00,15.6,71.35,1.02,14.43,1417.58,0
2026-05-01 08:20:00,16.42,57.24,1.1,10.33,1579.36,0
2026-05-01 08:30:00,14.3,62.72,1.06,11.35,1412.75,0
2026-05-01 08:40:00,17.0,67.76,1.01,11.37,1435.55,0
2026-05-01 08:50:00,16.41,68.16,1.84,11.29,1575.83,0
2026-05-01 09:00:00,15.76,59.09,0.9,13.44,1586.38,0
