timestamp,rotor_speed,gearbox_temp,vibration,wind_speed,power_output,fault_label
2026-05-01 00:00:00,17.9,60.75,1.78,13.4,1415.44,0
2026-05-01 00:10:00,12.39,56.76,1.87,10.33,1378.34,0
2026-05-01 00:20:00,13.61,64.54,0.97,13.31,1631.65,0
2026-05-01 00:30:00,13.68,81.41,4.09,13.82,1001.64,1
2026-05-01 00:40:00,13.03,66.57,0.92,11.99,1644.69,0
2026-05-01 00:50:00,13.81,56.45,0.76,12.33,1560.84,0
2026-05-01 01:00:00,15.57,59.43,1.03,7.92,1464.55,0
2026-05-01 01:10:00,16.42,75.07,3.75,14.75,972.62,1
2026-05-01 01:20:00,15.35,77.95,5.01,12.68,867.87,1
2026-05-01 01:30:00,15.32,61.17,0.71,13.15,1567.45,0
2026-05-01 01:40:00,13.62,59.97,0.15,12.66,1428.69,0
2026-05-01 01:50:00,11.01,82.96,5.3,12.91,1329.0,1
2026-05-01 02:00:00,15.56,62.05,1.3,12.77,1463.87,0
2026-05-01 02:10:00,17.0,90.35,3.9,14.94,1003.5,1
2026-05-01 02:20:00,16.44,73.03,0.45,16.95,1468.55,0
2026-05-01 02:30:00,14.86,56.49,0.64,14.17,1523.08,0
2026-05-01 02:40:00,15.12,77.81,4.28,14.49,1361.61,1
2026-05-01 02:50:00,17.11,53.58,0.79,11.1,1511.34,0
2026-05-01 03:00:00,13.96,68.08,0.91,11.56,1437.8,0
2026-05-01 03:10:00,14.32,57.81,0.84,12.73,1641.72,0
2026-05-01 03:20:00,12.3,61.27,1.32,13.07,1614.93,0
2026-05-01 03:30:00,15.7,53.97,1.55,12.75,1489.19,0
2026-05-01 03:40:00,14.25,84.18,3.26,10.07,829.21,1
2026-05-01 03:50:00,14.55,51.18,0.91,11.16,1441.78,0
2026-05-01 04:00:00,16.02,65.98,0.98,11.26,1572.64,0
2026-05-01 04:10:00,13.87,69.18,1.31,12.92,1624.86,0
2026-05-01 04:20:00,15.75,78.54,6.01,11.36,1214.19,1
2026-05-01 04:30:00,15.82,55.27,0.97,11.59,1491.54,0
2026-05-01 04:40:00,14.46,62.78,1.03,11.47,1448.71,0
2026-05-01 04:50:00,16.26,61.0,0.83,13.25,1574.62,0
2026-05-01 05:00:00,14.85,66.96,0.84,14.4,1398.29,0
2026-05-01 05:10:00,16.07,64.24,0.62,10.4,1445.18,0
2026-05-01 05:20:00,14.08,74.4,5.61,13.52,971.69,1
2026-05-01 05:30:00,15.88,65.82,0.37,10.19,1597.25,0
2026-05-01 05:40:00,14.47,59.61,1.13,13.3,1648.52,0
2026-05-01 05:50:00,15.5,66.59,1.04,9.47,1434.8,0
2026-05-01 06:00:00,15.53,52.18,1.02,14.76,1374.89,0
2026-05-01 06:10:00,14.4,82.68,5.22,11.45,1156.64,1
2026-05-01 06:20:00,14.36,58.54,0.96,12.43,1573.74,0
2026-05-01 06:30:00,14.68,83.53,6.01,12.23,1191.92,1
2026-05-01 06:40:00,15.11,56.62,1.07,14.72,1575.18,0
2026-05-01 06:50:00,15.86,83.95,5.12,10.68,1043.15,1
2026-05-01 07:00:00,15.36,73.01,5.71,11.89,918.94,1
2026-05-01 07:10:00,10.5,52.19,0.83,12.31,1520.93,0
2026-05-01 07:20:00,16.28,56.26,0.87,13.95,1532.48,0
2026-05-01 07:30:00,15.6,56.31,1.2,10.48,1523.21,0
2026-05-01 07:40:00,16.77,58.44,0.79,7.73,1657.88,0
2026-05-01 07:50:00,16.27,63.57,1.02,9.7,1625.6,0
2026-05-01 08:00:00,14.37,55.34,1.39,13.45,1658.87,0
2026-05-01 08:10:00,13.25,63.96,0.84,12.15,1299.81,0
2026-05-01 08:20:00,17.71,62.91,1.01,11.86,1476.93,0
2026-05-01 08:30:00,16.92,65.05,0.96,10.31,1410.86,0
2026-05-01 08:40:00,16.12,58.17,1.2,12.14,1687.92,0
2026-05-01 08:50:00,13.81,83.9,5.86,13.02,898.33,1
