timestamp,rotor_speed,gearbox_temp,vibration,wind_speed,power_output,fault_label
2026-05-01 00:00:00,14.53,82.84,3.59,16.63,1117.35,1
2026-05-01 00:10:00,15.68,62.73,1.93,13.32,1455.53,0
2026-05-01 00:20:00,13.5,78.78,5.11,11.62,1277.84,1
2026-05-01 00:30:00,15.19,54.45,0.7,12.51,1423.04,0
2026-05-01 00:40:00,14.19,63.17,0.76,11.36,1490.17,0
2026-05-01 00:50:00,15.09,62.58,1.06,11.63,1451.26,0
2026-05-01 01:00:00,13.38,62.07,1.54,11.78,1400.93,0
2026-05-01 01:10:00,13.7,76.58,3.73,12.95,991.8,1
2026-05-01 01:20:00,18.19,59.9,1.86,13.81,1473.25,0
2026-05-01 01:30:00,13.62,54.85,1.12,16.22,1407.25,0
2026-05-01 01:40:00,15.79,50.95,1.0,13.3,1592.52,0
2026-05-01 01:50:00,14.19,64.7,1.23,9.81,1367.55,0
2026-05-01 02:00:00,13.47,87.9,5.89,9.44,792.0,1
2026-05-01 02:10:00,15.1,59.01,1.2,11.87,1589.03,0
2026-05-01 02:20:00,13.7,67.62,1.24,14.0,1591.5,0
2026-05-01 02:30:00,15.78,87.38,5.58,11.58,1120.78,1
2026-05-01 02:40:00,14.81,61.95,1.25,11.62,1411.99,0
2026-05-01 02:50:00,17.0,70.35,0.89,13.8,1516.05,0
2026-05-01 03:00:00,13.04,53.99,1.13,11.95,1535.56,0
2026-05-01 03:10:00,15.41,60.03,1.43,14.07,1455.82,0
2026-05-01 03:20:00,15.56,56.0,1.39,8.99,1537.66,0
2026-05-01 03:30:00,13.51,58.43,1.38,12.95,1352.23,0
2026-05-01 03:40:00,14.0,78.89,3.97,8.45,1005.72,1
2026-05-01 03:50:00,12.86,75.29,5.23,12.53,843.83,1
2026-05-01 04:00:00,12.66,54.9,1.17,13.8,1569.31,0
2026-05-01 04:10:00,14.82,60.6,1.35,8.74,1586.02,0
2026-05-01 04:20:00,16.21,56.14,0.96,7.41,1372.08,0
2026-05-01 04:30:00,14.8,66.25,1.66,13.7,1646.79,0
2026-05-01 04:40:00,14.87,64.09,1.37,12.9,1509.0,0
2026-05-01 04:50:00,13.05,61.98,1.06,9.8,1345.15,0
2026-05-01 05:00:00,11.85,57.88,2.05,12.49,1530.36,0
2026-05-01 05:10:00,15.51,76.1,4.29,10.92,1211.25,1
2026-05-01 05:20:00,14.01,63.8,1.1,11.64,1451.52,0
2026-05-01 05:30:00,12.3,58.56,1.09,11.46,1597.71,0
2026-05-01 05:40:00,14.18,76.96,4.26,9.34,1079.81,1
2026-05-01 05:50:00,15.37,63.86,0.89,13.8,1504.05,0
2026-05-01 06:00:00,15.6,79.18,5.06,9.88,969.04,1
2026-05-01 06:10:00,15.3,61.87,1.47,12.19,1617.03,0
2026-05-01 06:20:00,13.96,56.47,1.41,13.3,1616.68,0
2026-05-01 06:30:00,15.89,87.68,3.18,10.34,1009.05,1
2026-05-01 06:40:00,14.97,66.01,1.08,11.45,1489.83,0
2026-05-01 06:50:00,13.69,61.67,1.4,10.98,1572.08,0
2026-05-01 07:00:00,13.32,58.28,1.28,15.45,1577.62,0
2026-05-01 07:10:00,15.29,58.39,0.97,13.83,1471.08,0
2026-05-01 07:20:00,16.3,58.29,0.61,13.52,1404.14,0
2026-05-01 07:30:00,15.89,80.05,4.88,16.42,1210.46,1
2026-05-01 07:40:00,15.24,58.49,1.37,12.7,1508.94,0
2026-05-01 07:50:00,15.95,61.88,1.36,11.33,1482.14,0
2026-05-01 08:00:00,18.56,64.75,0.76,9.12,1441.18,0
