timestamp,rotor_speed,gearbox_temp,vibration,wind_speed,power_output,fault_label
2026-05-01 00:00:00,15.26,83.27,3.67,14.18,902.76,1
2026-05-01 00:10:00,14.18,82.38,4.01,13.94,1150.85,1
2026-05-01 00:20:00,14.65,66.4,0.98,11.4,1458.7,0
2026-05-01 00:30:00,14.3,56.2,1.68,10.87,1334.24,0
2026-05-01 00:40:00,14.31,79.25,4.82,9.47,961.2,1
2026-05-01 00:50:00,15.03,84.88,4.87,9.67,1099.4,1
2026-05-01 01:00:00,11.16,62.8,1.27,11.22,1545.52,0
2026-05-01 01:10:00,17.1,79.07,4.68,12.31,1136.82,1
2026-05-01 01:20:00,16.14,86.68,4.1,12.4,765.92,1
2026-05-01 01:30:00,15.24,58.26,1.74,15.49,1436.62,0
2026-05-01 01:40:00,16.26,88.82,3.62,10.98,1027.3,1
2026-05-01 01:50:00,12.96,76.09,5.34,10.78,1158.73,1
2026-05-01 02:00:00,12.38,61.29,1.09,11.81,1484.33,0
2026-05-01 02:10:00,12.17,63.66,0.75,10.17,1550.58,0
2026-05-01 02:20:00,15.65,85.36,4.84,15.06,1030.35,1
2026-05-01 02:30:00,15.21,48.62,1.21,15.59,1497.37,0
2026-05-01 02:40:00,15.54,85.66,3.8,13.58,917.37,1
2026-05-01 02:50:00,16.4,63.78,1.99,13.86,1449.15,0
2026-05-01 03:00:00,11.44,61.82,1.4,11.68,1530.74,0
2026-05-01 03:10:00,13.2,65.04,0.77,13.35,1410.75,0
2026-05-01 03:20:00,14.02,66.19,1.94,14.5,1619.26,0
2026-05-01 03:30:00,16.0,56.86,0.71,11.36,1542.4,0
2026-05-01 03:40:00,15.22,67.36,5.93,14.87,898.27,1
2026-05-01 03:50:00,18.95,54.33,1.26,11.95,1492.83,0
2026-05-01 04:00:00,13.36,84.66,4.87,11.8,1141.16,1
2026-05-01 04:10:00,15.78,63.39,1.02,10.25,1427.8,0
2026-05-01 04:20:00,16.43,59.71,1.55,12.44,1416.74,0
2026-05-01 04:30:00,17.2,75.15,6.33,14.24,825.39,1
2026-05-01 04:40:00,14.69,61.81,1.36,7.48,1509.28,0
2026-05-01 04:50:00,13.05,82.27,3.43,12.69,1030.76,1
2026-05-01 05:00:00,15.98,61.13,1.55,13.45,1377.83,0
2026-05-01 05:10:00,15.44,91.55,5.82,12.24,1154.78,1
2026-05-01 05:20:00,15.86,64.42,1.1,8.06,1342.73,0
2026-05-01 05:30:00,17.03,59.66,1.05,9.28,1585.44,0
2026-05-01 05:40:00,14.64,53.7,1.05,11.84,1415.45,0
2026-05-01 05:50:00,13.44,67.05,0.57,8.65,1607.9,0
2026-05-01 06:00:00,15.85,51.5,1.52,17.37,1576.3,0
2026-05-01 06:10:00,15.46,58.92,1.24,14.6,1764.98,0
2026-05-01 06:20:00,14.52,78.52,3.77,9.93,767.43,1
2026-05-01 06:30:00,13.48,79.6,3.74,13.75,895.19,1
2026-05-01 06:40:00,15.51,75.86,5.96,13.34,614.83,1
2026-05-01 06:50:00,16.28,53.75,1.04,11.27,1479.39,0
2026-05-01 07:00:00,12.61,48.08,1.51,13.97,1516.43,0
2026-05-01 07:10:00,15.07,55.5,1.13,7.83,1428.25,0
2026-05-01 07:20:00,15.88,53.56,0.9,11.32,1536.41,0
2026-05-01 07:30:00,17.7,55.55,1.42,10.95,1589.34,0
2026-05-01 07:40:00,15.1,74.15,4.81,15.59,905.64,1
2026-05-01 07:50:00,17.33,67.94,1.22,10.08,1496.04,0
2026-05-01 08:00:00,16.26,79.31,5.58,13.37,1005.4,1
2026-05-01 08:10:00,16.29,57.68,1.26,10.63,1583.21,0
2026-05-01 08:20:00,13.79,59.81,1.27,14.13,1638.18,0
2026-05-01 08:30:00,18.72,63.64,1.11,11.14,1439.88,0
2026-05-01 08:40:00,15.09,63.14,1.29,9.57,1382.88,0
2026-05-01 08:50:00,15.31,50.74,1.05,11.94,1615.45,0
2026-05-01 09:00:00,15.03,55.11,1.4,13.69,1532.15,0
2026-05-01 09:10:00,16.86,65.87,1.14,13.05,1530.16,0
2026-05-01 09:20:00,17.94,57.72,1.19,9.01,1671.91,0
2026-05-01 09:30:00,15.99,65.15,0.94,8.8,1320.66,0
2026-05-01 09:40:00,14.42,63.92,1.4,10.71,1478.8,0
2026-05-01 09:50:00,17.55,49.11,1.08,10.03,1537.77,0
2026-05-01 10:00:00,13.11,52.05,0.91,10.2,1701.49,0
2026-05-01 10:10:00,13.96,58.66,1.09,11.08,1495.08,0
2026-05-01 10:20:00,12.92,62.33,1.49,13.18,1451.66,0
2026-05-01 10:30:00,14.45,58.99,1.42,11.45,1521.67,0
2026-05-01 10:40:00,16.51,59.36,0.57,9.63,1573.09,0
2026-05-01 10:50:00,14.67,60.5,1.03,10.17,1619.24,0
2026-05-01 11:00:00,15.09,59.83,1.67,12.89,1647.08,0
2026-05-01 11:10:00,15.55,84.31,4.63,11.78,754.72,1
2026-05-01 11:20:00,14.66,48.48,0.87,10.58,1423.27,0
2026-05-01 11:30:00,13.32,58.77,1.51,13.26,1586.35,0
2026-05-01 11:40:00,12.52,77.0,2.86,13.61,986.65,1
2026-05-01 11:50:00,16.96,54.99,0.99,13.53,1543.54,0
2026-05-01 12:00:00,14.05,56.5,0.92,11.8,1437.47,0
2026-05-01 12:10:00,13.97,51.99,1.46,10.2,1524.07,0
2026-05-01 12:20:00,12.76,78.24,3.7,11.55,1153.07,1
2026-05-01 12:30:00,14.79,54.57,1.39,10.58,1547.46,0
