timestamp,rotor_speed,gearbox_temp,vibration,wind_speed,power_output,fault_label
2026-05-01 00:00:00,14.17,69.75,1.27,11.85,1503.73,0
2026-05-01 00:10:00,14.91,69.14,1.85,14.22,1375.3,0
2026-05-01 00:20:00,17.57,60.49,1.66,13.33,1555.78,0
2026-05-01 00:30:00,15.1,62.3,1.42,14.67,1516.13,0
2026-05-01 00:40:00,14.63,68.59,1.76,14.79,1378.39,0
2026-05-01 00:50:00,14.74,59.82,2.18,11.29,1538.16,0
2026-05-01 01:00:00,13.89,68.66,1.2,12.37,1709.34,0
2026-05-01 01:10:00,15.68,64.73,1.57,10.18,1479.73,0
2026-05-01 01:20:00,13.61,68.83,1.3,8.74,1588.03,0
2026-05-01 01:30:00,16.17,70.06,1.14,13.67,1289.7,0
2026-05-01 01:40:00,15.02,59.91,1.14,13.91,1546.77,0
2026-05-01 01:50:00,15.35,70.83,1.9,8.04,1443.07,0
2026-05-01 02:00:00,17.59,66.96,0.88,10.57,1473.1,0
2026-05-01 02:10:00,12.83,57.59,1.58,12.11,1559.51,0
2026-05-01 02:20:00,15.04,66.9,1.18,12.3,1475.65,0
2026-05-01 02:30:00,15.96,71.1,1.96,16.09,1338.26,0
2026-05-01 02:40:00,14.08,67.18,1.34,10.75,1652.72,0
2026-05-01 02:50:00,16.43,66.87,1.32,11.66,1354.98,0
2026-05-01 03:00:00,14.18,69.98,1.9,13.3,1416.05,0
2026-05-01 03:10:00,15.44,66.81,1.69,11.3,1512.81,0
2026-05-01 03:20:00,14.81,67.87,1.59,10.99,1513.74,0
2026-05-01 03:30:00,15.24,62.57,1.67,10.83,1542.8,0
2026-05-01 03:40:00,15.11,66.61,1.1,12.47,1513.33,0
2026-05-01 03:50:00,14.95,78.63,1.65,11.65,1614.84,0
2026-05-01 04:00:00,14.29,70.1,1.36,13.36,1549.03,0
2026-05-01 04:10:00,14.0,70.55,1.53,12.71,1381.43,0
2026-05-01 04:20:00,15.47,65.99,1.57,6.17,1240.19,0
2026-05-01 04:30:00,15.08,67.23,1.09,8.5,1515.11,0
2026-05-01 04:40:00,13.96,68.06,1.6,11.0,1646.61,0
2026-05-01 04:50:00,15.52,73.58,1.37,13.96,1374.76,0
2026-05-01 05:00:00,14.31,75.2,1.05,10.7,1395.01,0
2026-05-01 05:10:00,17.33,66.93,1.38,12.75,1535.49,0
2026-05-01 05:20:00,18.73,69.09,1.43,13.2,1548.3,0
2026-05-01 05:30:00,17.08,68.03,1.6,13.08,1612.23,0
2026-05-01 05:40:00,17.0,73.02,0.71,10.91,1664.11,0
2026-05-01 05:50:00,16.22,96.48,3.68,9.7,950.77,1
2026-05-01 06:00:00,14.69,68.76,1.27,9.38,1407.33,0
2026-05-01 06:10:00,12.15,74.25,1.67,17.94,1410.39,0
2026-05-01 06:20:00,13.46,93.48,6.33,12.91,1048.72,1
2026-05-01 06:30:00,13.98,65.35,1.32,15.68,1603.12,0
2026-05-01 06:40:00,16.81,69.25,1.37,10.33,1449.99,0
2026-05-01 06:50:00,15.38,68.32,1.52,14.5,1596.16,0
2026-05-01 07:00:00,14.01,64.27,1.7,11.05,1347.52,0
2026-05-01 07:10:00,12.23,68.08,1.16,11.94,1528.72,0
2026-05-01 07:20:00,18.48,74.9,1.32,11.43,1424.89,0
2026-05-01 07:30:00,15.8,74.68,1.87,10.24,1552.21,0
2026-05-01 07:40:00,16.36,73.77,1.32,10.27,1474.37,0
2026-05-01 07:50:00,14.2,73.1,1.53,11.92,1579.75,0
2026-05-01 08:00:00,14.79,70.25,1.05,10.83,1456.51,0
2026-05-01 08:10:00,14.48,66.2,0.91,12.25,1497.4,0
2026-05-01 08:20:00,15.1,72.02,1.11,10.32,1580.81,0
2026-05-01 08:30:00,17.77,60.97,1.22,13.41,1489.81,0
2026-05-01 08:40:00,13.19,65.85,1.74,11.08,1505.83,0
2026-05-01 08:50:00,14.94,74.73,1.77,15.27,1576.05,0
2026-05-01 09:00:00,15.54,66.75,0.85,11.9,1492.32,0
2026-05-01 09:10:00,14.82,72.41,1.26,11.8,1341.52,0
2026-05-01 09:20:00,16.49,67.39,1.63,15.21,1442.9,0
2026-05-01 09:30:00,12.4,71.96,1.39,11.01,1307.65,0
2026-05-01 09:40:00,17.83,61.51,1.88,11.19,1475.01,0
2026-05-01 09:50:00,12.94,75.56,1.63,10.6,1547.13,0
2026-05-01 10:00:00,13.3,63.63,1.34,12.41,1512.46,0
2026-05-01 10:10:00,14.33,62.4,1.37,10.53,1639.47,0
2026-05-01 10:20:00,14.03,75.3,1.41,13.55,1628.27,0
2026-05-01 10:30:00,15.64,69.19,1.17,11.91,1525.67,0
2026-05-01 10:40:00,15.46,67.67,1.71,13.68,1260.78,0
2026-05-01 10:50:00,15.17,77.04,1.65,13.45,1567.13,0
2026-05-01 11:00:00,12.87,72.86,1.56,10.98,1422.83,0
2026-05-01 11:10:00,14.79,66.96,1.5,10.53,1588.12,0
2026-05-01 11:20:00,15.03,68.53,1.12,11.34,1531.27,0
2026-05-01 11:30:00,16.85,74.58,1.58,12.02,1565.61,0
2026-05-01 11:40:00,15.3,64.39,1.46,12.67,1550.17,0
2026-05-01 11:50:00,15.57,76.42,2.02,12.89,1739.02,0
2026-05-01 12:00:00,17.94,66.99,1.04,11.94,1552.12,0
2026-05-01 12:10:00,13.26,64.85,1.21,10.64,1371.99,0
2026-05-01 12:20:00,14.42,74.64,0.95,10.83,1607.13,0
2026-05-01 12:30:00,13.3,72.88,1.36,13.04,1456.96,0
2026-05-01 12:40:00,17.41,60.32,0.9,10.7,1634.52,0
2026-05-01 12:50:00,17.51,68.67,1.78,13.12,1654.29,0
2026-05-01 13:00:00,17.29,63.68,1.75,13.19,1562.18,0
2026-05-01 13:10:00,15.82,73.2,1.38,15.07,1372.24,0
2026-05-01 13:20:00,15.57,77.8,1.12,11.04,1453.97,0
2026-05-01 13:30:00,14.31,71.89,0.97,11.35,1634.08,0
