timestamp,rotor_speed,gearbox_temp,vibration,wind_speed,power_output,fault_label
2026-05-01 00:00:00,14.68,63.34,1.12,13.31,1308.67,0
2026-05-01 00:10:00,13.53,56.3,1.38,12.58,1403.5,0
2026-05-01 00:20:00,12.45,62.56,1.56,14.63,1589.65,0
2026-05-01 00:30:00,13.9,59.0,0.9,10.92,1225.96,0
2026-05-01 00:40:00,14.71,61.67,1.56,11.63,1618.74,0
2026-05-01 00:50:00,16.0,58.5,1.06,12.19,1552.12,0
2026-05-01 01:00:00,15.28,61.74,1.36,9.94,1631.62,0
2026-05-01 01:10:00,17.41,61.96,1.1,12.45,1480.14,0
2026-05-01 01:20:00,13.45,64.47,1.31,8.56,1293.86,0
2026-05-01 01:30:00,16.32,55.91,1.52,14.09,1543.04,0
2026-05-01 01:40:00,15.07,56.76,0.88,12.09,1627.47,0
2026-05-01 01:50:00,16.04,81.13,3.1,10.96,1099.29,1
2026-05-01 02:00:00,14.35,60.0,1.31,10.33,1433.73,0
2026-05-01 02:10:00,16.61,69.36,1.97,11.53,1508.68,0
2026-05-01 02:20:00,15.44,65.11,0.99,13.38,1446.72,0
2026-05-01 02:30:00,13.98,67.02,1.87,13.1,1418.07,0
2026-05-01 02:40:00,14.98,71.04,1.85,10.59,1595.54,0
2026-05-01 02:50:00,14.64,62.44,1.22,10.31,1380.25,0
2026-05-01 03:00:00,15.73,61.11,1.16,13.31,1410.62,0
2026-05-01 03:10:00,13.23,68.34,1.05,10.56,1389.6,0
2026-05-01 03:20:00,14.96,66.53,1.23,12.12,1350.98,0
2026-05-01 03:30:00,15.59,63.05,0.83,12.25,1514.64,0
2026-05-01 03:40:00,15.05,70.94,1.23,12.62,1616.15,0
2026-05-01 03:50:00,17.02,62.93,1.7,13.72,1481.51,0
2026-05-01 04:00:00,16.16,64.15,1.07,9.47,1349.43,0
2026-05-01 04:10:00,14.99,64.09,1.18,8.18,1583.99,0
2026-05-01 04:20:00,15.33,59.31,0.74,10.87,1668.57,0
2026-05-01 04:30:00,15.44,64.37,1.37,15.6,1435.38,0
2026-05-01 04:40:00,15.6,70.97,1.33,16.04,1452.14,0
2026-05-01 04:50:00,12.26,66.21,1.27,15.66,1551.57,0
2026-05-01 05:00:00,14.55,64.14,1.19,11.61,1662.19,0
2026-05-01 05:10:00,12.77,63.18,1.17,8.44,1448.02,0
2026-05-01 05:20:00,16.92,65.64,1.4,7.31,1366.76,0
2026-05-01 05:30:00,14.91,67.74,1.24,10.77,1563.14,0
2026-05-01 05:40:00,14.71,67.03,1.35,11.6,1579.91,0
2026-05-01 05:50:00,16.35,62.33,1.32,14.6,1500.61,0
2026-05-01 06:00:00,15.63,65.61,1.59,13.74,1444.19,0
2026-05-01 06:10:00,13.31,66.39,1.46,12.45,1599.44,0
2026-05-01 06:20:00,14.89,58.95,1.31,10.22,1552.8,0
2026-05-01 06:30:00,14.5,88.28,4.6,10.08,882.29,1
2026-05-01 06:40:00,12.38,53.18,1.38,12.51,1504.91,0
2026-05-01 06:50:00,13.96,66.4,1.64,13.39,1364.83,0
2026-05-01 07:00:00,14.72,67.29,1.44,12.78,1568.59,0
2026-05-01 07:10:00,14.83,67.72,0.7,9.93,1473.78,0
2026-05-01 07:20:00,12.78,62.01,1.64,13.3,1456.43,0
2026-05-01 07:30:00,16.73,65.53,1.29,12.85,1496.71,0
2026-05-01 07:40:00,14.85,71.11,1.24,9.86,1504.03,0
2026-05-01 07:50:00,15.06,71.06,1.34,10.43,1589.49,0
2026-05-01 08:00:00,15.6,63.84,1.15,13.38,1559.11,0
2026-05-01 08:10:00,13.82,64.68,1.32,11.53,1484.36,0
2026-05-01 08:20:00,15.68,69.54,1.08,15.18,1576.37,0
2026-05-01 08:30:00,14.45,56.48,1.64,13.0,1540.07,0
2026-05-01 08:40:00,13.66,62.37,1.22,11.03,1457.34,0
2026-05-01 08:50:00,15.86,70.66,1.14,11.98,1487.53,0
2026-05-01 09:00:00,17.24,68.86,0.98,12.13,1485.18,0
2026-05-01 09:10:00,16.09,65.83,1.33,10.54,1550.53,0
2026-05-01 09:20:00,16.38,56.46,1.31,10.17,1463.3,0
2026-05-01 09:30:00,14.22,63.74,1.37,13.4,1460.96,0
2026-05-01 09:40:00,12.6,61.04,0.94,13.69,1696.88,0
2026-05-01 09:50:00,17.24,84.72,4.13,13.21,1095.08,1
2026-05-01 10:00:00,18.08,59.94,1.44,15.03,1423.94,0
2026-05-01 10:10:00,17.31,58.86,1.7,10.92,1557.09,0
2026-05-01 10:20:00,14.5,53.66,0.95,15.35,1511.84,0
2026-05-01 10:30:00,13.27,70.1,1.73,10.2,1539.16,0
2026-05-01 10:40:00,13.4,61.99,1.34,9.97,1513.73,0
2026-05-01 10:50:00,12.47,64.77,1.25,8.48,1618.96,0
2026-05-01 11:00:00,14.84,63.98,1.13,11.11,1534.56,0
2026-05-01 11:10:00,17.41,58.65,0.84,10.99,1493.79,0
2026-05-01 11:20:00,14.79,57.69,1.55,13.05,1604.22,0
2026-05-01 11:30:00,15.45,58.96,1.02,12.49,1523.33,0
2026-05-01 11:40:00,17.06,60.37,1.02,9.61,1512.15,0
2026-05-01 11:50:00,14.39,65.82,1.55,11.21,1531.4,0
2026-05-01 12:00:00,18.05,60.01,0.69,11.26,1490.64,0
2026-05-01 12:10:00,17.99,72.72,0.8,8.45,1500.92,0
2026-05-01 12:20:00,14.8,69.12,1.25,10.04,1441.33,0
2026-05-01 12:30:00,14.13,68.03,1.34,10.46,1424.88,0
2026-05-01 12:40:00,16.05,63.39,1.4,14.87,1400.14,0
2026-05-01 12:50:00,14.48,71.56,1.16,12.38,1360.8,0
2026-05-01 13:00:00,13.27,62.9,2.01,13.32,1412.03,0
2026-05-01 13:10:00,16.92,63.83,1.18,9.0,1482.57,0
2026-05-01 13:20:00,16.82,64.84,1.18,14.39,1510.31,0
2026-05-01 13:30:00,15.23,67.5,1.01,14.6,1472.87,0
2026-05-01 13:40:00,13.11,91.1,3.41,8.0,565.11,1
2026-05-01 13:50:00,13.16,61.61,1.44,10.59,1657.46,0
2026-05-01 14:00:00,15.16,61.32,1.61,12.99,1608.65,0
2026-05-01 14:10:00,14.25,67.19,0.81,13.29,1544.58,0
2026-05-01 14:20:00,14.49,67.56,1.18,10.64,1690.75,0
2026-05-01 14:30:00,16.53,62.02,1.39,11.39,1402.26,0
2026-05-01 14:40:00,16.1,56.05,1.43,10.81,1688.76,0
2026-05-01 14:50:00,17.07,62.95,1.25,12.22,1403.48,0
2026-05-01 15:00:00,13.51,67.1,1.42,14.39,1523.87,0
2026-05-01 15:10:00,14.49,73.01,1.01,10.46,1372.62,0
