timestamp,rotor_speed,gearbox_temp,vibration,wind_speed,power_output,fault_label
2026-05-01 00:00:00,12.23,76.56,1.09,11.77,1413.47,0
2026-05-01 00:10:00,18.44,86.14,4.03,14.06,1126.77,1
2026-05-01 00:20:00,15.2,62.93,1.24,11.88,1490.0,0
2026-05-01 00:30:00,13.13,66.1,1.44,12.82,1266.88,0
2026-05-01 00:40:00,13.5,67.33,1.39,11.35,1519.46,0
2026-05-01 00:50:00,14.29,75.61,6.03,11.91,758.07,1
2026-05-01 01:00:00,15.45,61.72,1.51,11.41,1394.42,0
2026-05-01 01:10:00,11.37,74.48,6.18,11.54,1138.81,1
2026-05-01 01:20:00,16.05,61.03,1.08,12.15,1465.55,0
2026-05-01 01:30:00,13.97,74.06,1.13,14.89,1400.01,0
2026-05-01 01:40:00,17.22,71.19,5.31,12.83,1036.62,1
2026-05-01 01:50:00,15.58,68.66,1.6,11.59,1414.16,0
2026-05-01 02:00:00,16.34,84.64,3.39,13.09,1108.87,1
2026-05-01 02:10:00,14.65,68.01,1.51,12.36,1617.65,0
2026-05-01 02:20:00,15.37,78.7,3.48,13.17,1136.86,1
2026-05-01 02:30:00,17.08,80.94,4.58,11.21,904.74,1
2026-05-01 02:40:00,13.72,72.91,1.39,12.98,1656.75,0
2026-05-01 02:50:00,15.66,64.52,1.16,13.02,1476.74,0
2026-05-01 03:00:00,15.8,73.84,1.25,9.16,1436.6,0
2026-05-01 03:10:00,17.04,71.27,4.4,11.23,1020.08,1
2026-05-01 03:20:00,14.04,89.54,4.07,11.66,1172.57,1
2026-05-01 03:30:00,13.73,67.0,1.45,11.35,1490.47,0
2026-05-01 03:40:00,16.78,59.6,1.57,9.94,1406.94,0
2026-05-01 03:50:00,14.66,71.37,1.07,7.06,1513.34,0
2026-05-01 04:00:00,13.65,63.05,1.83,14.06,1437.78,0
2026-05-01 04:10:00,14.26,67.95,1.07,7.67,1459.0,0
2026-05-01 04:20:00,12.92,61.86,1.03,15.96,1662.9,0
2026-05-01 04:30:00,14.96,64.24,1.12,11.53,1512.62,0
2026-05-01 04:40:00,10.68,70.32,1.12,10.67,1372.1,0
2026-05-01 04:50:00,15.4,99.85,5.71,8.9,943.4,1
2026-05-01 05:00:00,12.69,62.3,0.83,8.68,1314.86,0
2026-05-01 05:10:00,16.9,93.54,2.92,10.22,926.15,1
2026-05-01 05:20:00,13.94,73.49,1.24,12.38,1600.27,0
2026-05-01 05:30:00,13.76,92.21,6.31,14.82,935.87,1
