timestamp,rotor_speed,gearbox_temp,vibration,wind_speed,power_output,fault_label
2026-05-01 00:00:00,11.83,60.86,1.77,12.63,1665.02,0
2026-05-01 00:10:00,15.47,65.53,1.37,10.93,1474.82,0
2026-05-01 00:20:00,14.91,56.94,1.37,7.02,1714.57,0
2026-05-01 00:30:00,16.83,63.79,1.12,12.81,1604.46,0
2026-05-01 00:40:00,13.45,57.97,1.44,10.22,1493.7,0
2026-05-01 00:50:00,14.48,60.5,1.57,13.02,1565.81,0
2026-05-01 01:00:00,14.35,53.99,1.53,13.4,1446.98,0
2026-05-01 01:10:00,16.2,53.52,1.6,13.84,1606.64,0
2026-05-01 01:20:00,13.37,59.67,1.74,12.76,1632.95,0
2026-05-01 01:30:00,16.91,65.4,1.41,11.31,1559.65,0
2026-05-01 01:40:00,13.9,59.03,2.27,13.17,1449.42,0
2026-05-01 01:50:00,14.34,68.49,1.55,9.97,1559.51,0
2026-05-01 02:00:00,15.06,62.03,1.54,14.64,1430.42,0
2026-05-01 02:10:00,13.48,59.2,1.54,10.64,1361.45,0
2026-05-01 02:20:00,15.59,67.45,1.54,15.62,1526.09,0
2026-05-01 02:30:00,15.39,66.59,1.54,11.5,1337.01,0
2026-05-01 02:40:00,14.07,53.24,1.73,12.99,1458.47,0
2026-05-01 02:50:00,15.43,83.93,3.66,12.25,848.36,1
2026-05-01 03:00:00,15.47,62.61,1.35,8.4,1656.41,0
2026-05-01 03:10:00,15.86,63.65,0.93,13.07,1436.07,0
2026-05-01 03:20:00,16.65,63.09,1.83,10.46,1398.76,0
2026-05-01 03:30:00,15.63,59.22,1.0,11.76,1578.91,0
2026-05-01 03:40:00,15.73,58.49,1.18,12.09,1521.74,0
2026-05-01 03:50:00,13.35,59.52,1.22,9.94,1507.47,0
2026-05-01 04:00:00,12.7,56.3,1.06,10.79,1351.25,0
2026-05-01 04:10:00,14.17,74.84,3.78,14.51,921.86,1
2026-05-01 04:20:00,15.49,62.63,0.79,9.37,1289.01,0
2026-05-01 04:30:00,15.62,62.92,1.88,13.18,1519.51,0
2026-05-01 04:40:00,11.21,68.83,1.55,11.24,1622.6,0
2026-05-01 04:50:00,15.2,57.09,1.19,14.0,1511.43,0
2026-05-01 05:00:00,16.69,61.87,1.59,13.41,1475.34,0
2026-05-01 05:10:00,18.39,58.77,1.52,10.61,1396.28,0
2026-05-01 05:20:00,17.16,59.32,1.14,13.37,1442.83,0
2026-05-01 05:30:00,14.22,56.89,1.63,10.86,1719.31,0
2026-05-01 05:40:00,14.13,60.28,1.36,15.42,1445.2,0
2026-05-01 05:50:00,15.74,66.97,1.76,12.24,1545.57,0
2026-05-01 06:00:00,16.21,57.89,1.27,11.32,1416.63,0
2026-05-01 06:10:00,16.69,62.07,1.01,11.16,1469.75,0
2026-05-01 06:20:00,15.9,57.06,1.71,11.29,1337.12,0
2026-05-01 06:30:00,13.16,76.13,3.97,11.41,1076.45,1
2026-05-01 06:40:00,12.91,59.26,1.41,13.44,1463.81,0
2026-05-01 06:50:00,17.19,69.61,1.5,11.01,1634.99,0
2026-05-01 07:00:00,14.75,55.97,1.13,10.32,1415.5,0
2026-05-01 07:10:00,13.55,55.21,1.33,14.15,1457.14,0
2026-05-01 07:20:00,13.3,55.67,1.26,14.72,1590.45,0
2026-05-01 07:30:00,14.19,69.08,1.3,10.44,1496.66,0
2026-05-01 07:40:00,17.39,65.57,1.79,11.42,1483.64,0
2026-05-01 07:50:00,14.63,63.21,1.19,14.49,1482.67,0
2026-05-01 08:00:00,16.08,66.82,1.17,12.92,1400.97,0
2026-05-01 08:10:00,15.52,64.58,1.84,15.2,1456.68,0
2026-05-01 08:20:00,14.91,59.5,1.12,13.4,1508.01,0
2026-05-01 08:30:00,12.04,57.79,1.44,12.97,1383.76,0
2026-05-01 08:40:00,16.26,65.19,1.63,11.28,1393.71,0
2026-05-01 08:50:00,13.89,60.6,1.62,10.05,1621.59,0
2026-05-01 09:00:00,12.52,55.46,1.0,9.59,1550.07,0
2026-05-01 09:10:00,12.23,62.66,1.21,11.94,1530.2,0
2026-05-01 09:20:00,15.88,58.45,0.9,14.82,1445.63,0
2026-05-01 09:30:00,16.21,65.6,1.67,9.9,1522.08,0
2026-05-01 09:40:00,11.57,55.21,1.73,11.75,1259.68,0
2026-05-01 09:50:00,14.22,62.88,1.72,8.68,1379.29,0
2026-05-01 10:00:00,15.55,60.85,1.41,14.77,1562.52,0
