timestamp,rotor_speed,gearbox_temp,vibration,wind_speed,power_output,fault_label
2026-05-01 00:00:00,15.03,68.69,1.24,10.29,1560.04,0
2026-05-01 00:10:00,13.4,81.56,5.56,15.01,725.78,1
2026-05-01 00:20:00,14.79,69.75,0.95,15.25,1603.11,0
2026-05-01 00:30:00,14.48,84.44,3.79,13.39,1068.29,1
2026-05-01 00:40:00,16.61,72.23,1.37,15.11,1546.84,0
2026-05-01 00:50:00,15.57,70.08,1.48,12.3,1460.67,0
2026-05-01 01:00:00,14.58,83.46,5.16,13.53,870.93,1
2026-05-01 01:10:00,17.59,95.32,3.83,14.45,818.9,1
2026-05-01 01:20:00,14.6,58.57,1.18,11.99,1611.03,0
2026-05-01 01:30:00,15.84,88.13,5.86,12.14,815.48,1
2026-05-01 01:40:00,14.75,60.86,1.41,13.87,1344.7,0
2026-05-01 01:50:00,17.45,65.11,1.25,13.29,1387.53,0
2026-05-01 02:00:00,15.13,72.3,1.37,10.49,1625.32,0
2026-05-01 02:10:00,15.17,63.3,1.3,7.63,1548.79,0
2026-05-01 02:20:00,14.79,85.71,5.78,11.65,808.72,1
2026-05-01 02:30:00,15.29,81.58,1.38,7.81,1323.42,0
2026-05-01 02:40:00,16.8,62.88,1.31,10.02,1437.5,0
2026-05-01 02:50:00,16.27,77.92,1.24,10.25,1314.86,0
2026-05-01 03:00:00,15.04,68.81,1.56,10.86,1484.42,0
2026-05-01 03:10:00,17.55,67.05,1.52,13.64,1745.16,0
2026-05-01 03:20:00,16.31,72.51,1.23,14.08,1340.3,0
2026-05-01 03:30:00,14.34,99.57,5.93,13.02,973.63,1
2026-05-01 03:40:00,12.93,63.94,1.04,13.27,1631.19,0
2026-05-01 03:50:00,14.38,67.12,1.25,13.31,1574.91,0
2026-05-01 04:00:00,15.62,73.91,1.71,7.01,1485.13,0
2026-05-01 04:10:00,15.9,71.11,1.23,12.02,1485.37,0
2026-05-01 04:20:00,17.04,75.18,1.13,8.41,1384.41,0
