timestamp,rotor_speed,gearbox_temp,vibration,wind_speed,power_output,fault_label
2026-05-01 00:00:00,14.71,65.35,1.55,12.0,1480.55,0
2026-05-01 00:10:00,15.68,53.46,1.44,9.57,1637.36,0
2026-05-01 00:20:00,16.39,59.29,1.31,11.44,1479.8,0
2026-05-01 00:30:00,15.84,53.82,1.17,14.84,1384.91,0
2026-05-01 00:40:00,15.5,64.71,1.43,10.99,1455.49,0
2026-05-01 00:50:00,15.29,55.9,1.36,10.2,1374.17,0
2026-05-01 01:00:00,14.15,60.52,1.4,11.24,1281.83,0
2026-05-01 01:10:00,13.61,61.73,1.71,11.41,1482.36,0
2026-05-01 01:20:00,17.03,61.81,1.32,13.48,1510.0,0
2026-05-01 01:30:00,16.19,59.59,1.33,7.59,1569.89,0
2026-05-01 01:40:00,13.82,63.64,1.45,12.34,1546.74,0
2026-05-01 01:50:00,15.1,55.68,2.18,10.61,1561.46,0
2026-05-01 02:00:00,12.91,70.65,1.07,10.93,1495.89,0
2026-05-01 02:10:00,14.28,56.78,1.72,13.51,1712.75,0
2026-05-01 02:20:00,15.8,62.15,1.3,9.4,1415.85,0
2026-05-01 02:30:00,15.39,65.08,1.38,12.36,1468.29,0
2026-05-01 02:40:00,15.17,65.37,1.0,12.96,1665.86,0
2026-05-01 02:50:00,13.67,65.83,1.96,13.16,1461.01,0
2026-05-01 03:00:00,13.37,53.99,1.46,13.41,1488.98,0
2026-05-01 03:10:00,16.42,57.37,1.59,13.14,1540.42,0
2026-05-01 03:20:00,17.54,62.63,0.94,13.44,1616.75,0
2026-05-01 03:30:00,15.82,64.36,1.2,10.24,1514.2,0
2026-05-01 03:40:00,14.74,68.24,1.52,14.73,1411.63,0
2026-05-01 03:50:00,16.84,59.38,1.35,9.63,1458.99,0
2026-05-01 04:00:00,13.74,57.43,1.53,12.74,1554.0,0
2026-05-01 04:10:00,16.58,59.22,2.03,10.64,1470.49,0
2026-05-01 04:20:00,14.11,73.25,1.55,8.56,1453.27,0
2026-05-01 04:30:00,14.18,69.46,1.26,10.86,1406.8,0
2026-05-01 04:40:00,14.5,61.11,1.2,11.76,1619.35,0
2026-05-01 04:50:00,14.85,68.38,1.16,14.77,1487.84,0
2026-05-01 05:00:00,16.37,59.09,1.27,15.64,1488.48,0
2026-05-01 05:10:00,13.04,66.73,1.28,11.74,1567.99,0
2026-05-01 05:20:00,14.09,55.06,1.43,9.22,1363.76,0
2026-05-01 05:30:00,15.31,63.74,1.55,9.39,1504.2,0
2026-05-01 05:40:00,15.84,67.05,1.53,13.54,1650.53,0
2026-05-01 05:50:00,12.44,60.32,1.43,13.42,1493.62,0
2026-05-01 06:00:00,13.81,65.02,1.45,10.79,1521.95,0
2026-05-01 06:10:00,12.38,59.15,2.16,9.65,1519.72,0
2026-05-01 06:20:00,13.95,63.47,1.18,13.98,1606.13,0
2026-05-01 06:30:00,14.34,59.55,1.38,9.54,1520.12,0
2026-05-01 06:40:00,15.75,66.05,0.86,11.11,1746.86,0
2026-05-01 06:50:00,11.56,55.63,1.28,12.95,1523.13,0
2026-05-01 07:00:00,15.98,56.88,1.12,8.0,1456.42,0
2026-05-01 07:10:00,14.24,68.48,1.18,13.91,1651.19,0
