timestamp,rotor_speed,gearbox_temp,vibration,wind_speed,power_output,fault_label
2026-05-01 00:00:00,13.06,63.41,0.64,11.95,1415.21,0
2026-05-01 00:10:00,15.14,87.5,3.82,14.9,833.57,1
2026-05-01 00:20:00,17.61,63.98,1.08,13.83,1592.99,0
2026-05-01 00:30:00,16.2,68.8,0.99,10.29,1597.93,0
2026-05-01 00:40:00,13.22,85.28,3.58,11.12,1217.97,1
2026-05-01 00:50:00,11.2,72.07,1.23,11.42,1474.84,0
2026-05-01 01:00:00,15.5,70.75,0.7,9.91,1473.48,0
2026-05-01 01:10:00,15.87,65.33,0.52,14.02,1885.66,0
2026-05-01 01:20:00,15.86,66.96,0.92,13.41,1579.91,0
2026-05-01 01:30:00,15.17,78.6,4.5,11.28,1152.13,1
2026-05-01 01:40:00,13.45,64.92,1.11,12.76,1548.98,0
2026-05-01 01:50:00,17.49,81.23,3.9,10.96,768.83,1
2026-05-01 02:00:00,14.81,60.11,1.41,13.72,1557.24,0
2026-05-01 02:10:00,14.22,70.49,1.67,11.5,1474.88,0
2026-05-01 02:20:00,15.74,60.93,1.25,7.87,1550.52,0
2026-05-01 02:30:00,14.24,64.37,1.51,9.29,1405.18,0
2026-05-01 02:40:00,13.3,61.92,0.59,14.39,1682.26,0
2026-05-01 02:50:00,14.27,70.19,1.07,11.5,1411.55,0
2026-05-01 03:00:00,15.36,77.2,3.35,12.6,832.76,1
2026-05-01 03:10:00,16.96,56.44,1.25,11.54,1389.85,0
2026-05-01 03:20:00,12.29,59.86,0.67,8.99,1427.37,0
2026-05-01 03:30:00,15.64,60.95,1.03,9.68,1486.18,0
2026-05-01 03:40:00,16.26,83.68,5.6,14.01,889.64,1
2026-05-01 03:50:00,15.61,56.44,1.28,13.93,1475.86,0
2026-05-01 04:00:00,15.95,64.09,0.89,9.12,1550.86,0
2026-05-01 04:10:00,17.12,56.35,0.57,14.26,1735.33,0
2026-05-01 04:20:00,16.41,63.51,1.18,10.87,1480.54,0
2026-05-01 04:30:00,14.4,68.79,1.29,12.28,1449.92,0
2026-05-01 04:40:00,16.43,67.12,0.77,11.88,1637.72,0
2026-05-01 04:50:00,15.24,61.09,1.24,13.18,1405.24,0
2026-05-01 05:00:00,16.18,79.69,4.43,13.56,1146.28,1
2026-05-01 05:10:00,13.13,75.68,1.07,11.15,1316.52,0
2026-05-01 05:20:00,14.74,87.98,4.39,14.1,985.99,1
2026-05-01 05:30:00,15.91,89.93,5.23,14.68,821.62,1
2026-05-01 05:40:00,14.81,67.89,1.14,12.68,1402.16,0
2026-05-01 05:50:00,15.8,65.69,1.12,9.86,1539.43,0
2026-05-01 06:00:00,17.01,65.65,1.16,12.85,1591.41,0
2026-05-01 06:10:00,14.59,87.12,5.9,10.96,973.89,1
2026-05-01 06:20:00,16.33,64.46,1.48,11.27,1431.3,0
2026-05-01 06:30:00,13.46,83.01,5.95,10.13,1214.65,1
2026-05-01 06:40:00,16.14,62.49,0.9,14.79,1416.66,0
2026-05-01 06:50:00,12.55,70.49,1.86,11.79,1474.7,0
2026-05-01 07:00:00,15.3,67.13,1.27,14.67,1442.31,0
2026-05-01 07:10:00,15.25,58.77,1.62,13.43,1485.0,0
2026-05-01 07:20:00,17.58,67.53,1.1,10.41,1445.85,0
2026-05-01 07:30:00,14.27,62.52,1.07,10.45,1517.94,0
2026-05-01 07:40:00,12.01,59.18,0.66,11.65,1364.7,0
2026-05-01 07:50:00,15.79,64.97,0.5,11.91,1558.95,0
2026-05-01 08:00:00,13.48,58.61,1.04,11.14,1449.72,0
2026-05-01 08:10:00,15.09,58.37,0.93,14.18,1394.55,0
2026-05-01 08:20:00,14.01,69.3,1.16,12.17,1603.23,0
2026-05-01 08:30:00,14.69,56.78,0.83,12.54,1686.07,0
