timestamp,rotor_speed,gearbox_temp,vibration,wind_speed,power_output,fault_label
2026-05-01 00:00:00,18.77,65.8,0.89,13.43,1638.01,0
2026-05-01 00:10:00,15.38,72.97,1.09,12.37,1501.85,0
2026-05-01 00:20:00,12.7,73.07,0.76,14.02,1535.33,0
2026-05-01 00:30:00,17.3,64.15,1.3,11.73,1297.76,0
2026-05-01 00:40:00,16.4,66.83,0.78,9.57,1450.54,0
2026-05-01 00:50:00,10.84,70.73,1.19,11.73,1471.26,0
2026-05-01 01:00:00,12.7,70.65,0.96,14.0,1600.73,0
2026-05-01 01:10:00,14.32,71.41,1.22,12.54,1461.13,0
2026-05-01 01:20:00,13.59,69.24,1.25,8.7,1422.88,0
2026-05-01 01:30:00,14.87,70.95,1.17,10.05,1386.54,0
2026-05-01 01:40:00,14.18,85.03,4.59,10.68,1144.36,1
2026-05-01 01:50:00,16.42,69.52,1.19,9.07,1504.64,0
2026-05-01 02:00:00,16.6,73.88,0.67,11.14,1578.53,0
2026-05-01 02:10:00,13.19,67.67,1.43,13.79,1402.48,0
2026-05-01 02:20:00,18.05,73.89,1.3,9.95,1422.84,0
2026-05-01 02:30:00,17.18,71.65,0.67,13.64,1631.62,0
2026-05-01 02:40:00,10.69,76.9,1.44,12.97,1599.52,0
2026-05-01 02:50:00,13.65,71.01,0.43,11.0,1599.83,0
2026-05-01 03:00:00,13.28,73.19,1.2,12.67,1317.06,0
2026-05-01 03:10:00,13.54,50.93,0.74,11.09,1402.99,0
2026-05-01 03:20:00,11.24,64.22,1.02,13.16,1522.68,0
2026-05-01 03:30:00,15.25,70.88,1.15,16.35,1510.21,0
2026-05-01 03:40:00,13.82,74.23,1.36,16.0,1435.42,0
2026-05-01 03:50:00,15.82,71.38,1.02,7.54,1569.84,0
2026-05-01 04:00:00,18.55,67.52,0.91,11.29,1510.35,0
2026-05-01 04:10:00,17.49,64.11,0.68,10.95,1543.64,0
2026-05-01 04:20:00,14.04,68.28,1.06,13.27,1467.71,0
2026-05-01 04:30:00,14.93,72.06,0.62,13.99,1423.3,0
2026-05-01 04:40:00,16.03,71.11,1.23,13.46,1565.19,0
2026-05-01 04:50:00,17.78,73.85,1.07,12.84,1539.5,0
2026-05-01 05:00:00,15.11,89.38,3.96,10.03,778.62,1
2026-05-01 05:10:00,13.27,70.11,1.32,14.67,1509.16,0
2026-05-01 05:20:00,15.99,61.81,1.18,11.0,1463.71,0
2026-05-01 05:30:00,13.11,65.8,1.39,9.08,1421.5,0
2026-05-01 05:40:00,13.15,75.76,0.83,8.52,1491.31,0
2026-05-01 05:50:00,16.53,72.82,1.03,11.44,1450.68,0
2026-05-01 06:00:00,16.88,74.42,0.73,14.08,1478.78,0
2026-05-01 06:10:00,17.47,67.17,0.61,9.96,1650.87,0
2026-05-01 06:20:00,17.35,77.42,0.83,13.3,1548.05,0
2026-05-01 06:30:00,16.05,71.08,0.99,10.58,1600.91,0
2026-05-01 06:40:00,14.27,66.05,1.19,10.84,1442.73,0
2026-05-01 06:50:00,12.89,88.05,5.87,8.98,1135.07,1
2026-05-01 07:00:00,14.83,73.3,1.2,13.62,1553.09,0
2026-05-01 07:10:00,14.56,72.18,1.63,10.87,1290.22,0
2026-05-01 07:20:00,14.71,65.93,0.7,12.55,1404.67,0
2026-05-01 07:30:00,14.89,69.61,1.17,11.88,1551.98,0
2026-05-01 07:40:00,14.36,74.67,0.75,11.56,1530.72,0
2026-05-01 07:50:00,15.45,67.39,1.29,12.09,1452.77,0
2026-05-01 08:00:00,13.43,70.05,1.21,13.14,1513.88,0
2026-05-01 08:10:00,15.68,64.33,0.53,13.9,1441.68,0
2026-05-01 08:20:00,12.99,74.07,0.84,10.27,1618.26,0
2026-05-01 08:30:00,15.53,66.59,1.72,10.17,1605.43,0
2026-05-01 08:40:00,14.41,78.34,0.58,16.19,1383.29,0
2026-05-01 08:50:00,15.64,73.75,0.61,11.8,1387.94,0
2026-05-01 09:00:00,17.37,69.04,1.18,13.03,1683.56,0
2026-05-01 09:10:00,11.83,59.69,1.0,10.26,1469.65,0
2026-05-01 09:20:00,14.59,69.21,0.61,9.84,1597.77,0
2026-05-01 09:30:00,15.54,57.83,1.22,10.56,1427.59,0
2026-05-01 09:40:00,14.48,67.0,1.27,11.22,1449.09,0
