timestamp,rotor_speed,gearbox_temp,vibration,wind_speed,power_output,fault_label
2026-05-01 00:00:00,15.65,74.32,1.23,16.38,1620.44,0
2026-05-01 00:10:00,14.19,61.09,1.33,12.12,1437.97,0
2026-05-01 00:20:00,15.88,67.13,1.34,13.64,1591.21,0
2026-05-01 00:30:00,14.1,72.28,1.67,13.31,1396.42,0
2026-05-01 00:40:00,14.7,75.92,1.42,11.84,1459.89,0
2026-05-01 00:50:00,14.26,75.5,1.64,13.98,1567.9,0
2026-05-01 01:00:00,17.15,72.05,1.74,12.07,1399.88,0
2026-05-01 01:10:00,16.81,69.0,0.81,12.95,1426.07,0
2026-05-01 01:20:00,13.49,67.65,1.67,16.72,1502.45,0
2026-05-01 01:30:00,17.01,71.04,1.48,12.38,1503.73,0
2026-05-01 01:40:00,13.8,75.72,1.44,10.94,1392.17,0
2026-05-01 01:50:00,17.78,67.48,1.59,10.58,1723.3,0
2026-05-01 02:00:00,17.36,67.19,1.21,11.83,1415.62,0
2026-05-01 02:10:00,18.29,74.28,1.47,12.23,1595.28,0
2026-05-01 02:20:00,15.44,73.86,0.97,12.12,1559.59,0
2026-05-01 02:30:00,14.58,66.05,0.87,8.84,1419.46,0
2026-05-01 02:40:00,14.55,61.96,1.45,7.47,1546.33,0
2026-05-01 02:50:00,15.56,59.98,1.27,10.06,1415.94,0
2026-05-01 03:00:00,13.48,69.2,1.29,12.12,1507.09,0
2026-05-01 03:10:00,11.39,63.03,1.05,12.13,1582.41,0
2026-05-01 03:20:00,14.4,73.03,1.41,12.91,1444.18,0
2026-05-01 03:30:00,15.06,59.97,1.16,12.73,1541.15,0
2026-05-01 03:40:00,15.83,76.62,1.28,11.0,1442.4,0
2026-05-01 03:50:00,15.6,66.87,1.14,9.96,1517.56,0
2026-05-01 04:00:00,15.21,64.56,1.05,13.04,1510.61,0
2026-05-01 04:10:00,16.75,65.85,1.23,12.45,1463.34,0
2026-05-01 04:20:00,13.69,64.23,1.64,9.81,1316.87,0
2026-05-01 04:30:00,13.99,76.12,1.15,13.25,1578.09,0
2026-05-01 04:40:00,18.16,71.91,1.25,13.91,1699.05,0
2026-05-01 04:50:00,10.22,69.04,1.21,13.58,1513.96,0
2026-05-01 05:00:00,16.68,62.54,1.1,13.93,1438.7,0
2026-05-01 05:10:00,15.85,68.28,1.66,10.5,1520.81,0
2026-05-01 05:20:00,15.0,64.7,0.88,13.7,1614.6,0
2026-05-01 05:30:00,16.34,55.4,1.26,11.68,1627.95,0
2026-05-01 05:40:00,16.08,65.08,1.04,16.09,1591.17,0
2026-05-01 05:50:00,12.81,71.58,1.46,13.79,1544.52,0
2026-05-01 06:00:00,13.54,66.42,1.33,12.86,1567.53,0
2026-05-01 06:10:00,14.28,67.83,1.64,15.43,1511.83,0
2026-05-01 06:20:00,11.82,73.76,1.51,10.99,1404.4,0
2026-05-01 06:30:00,14.99,72.86,1.31,13.1,1462.14,0
2026-05-01 06:40:00,15.96,78.36,1.51,16.47,1467.71,0
2026-05-01 06:50:00,16.75,57.58,1.54,13.63,1529.26,0
2026-05-01 07:00:00,15.12,64.34,1.02,12.3,1323.6,0
2026-05-01 07:10:00,13.88,73.09,1.52,11.46,1551.1,0
2026-05-01 07:20:00,15.34,70.71,1.38,10.06,1298.7,0
2026-05-01 07:30:00,14.88,69.05,1.44,11.42,1541.13,0
2026-05-01 07:40:00,16.18,65.53,1.17,10.36,1616.98,0
2026-05-01 07:50:00,14.93,69.68,1.03,11.54,1589.48,0
2026-05-01 08:00:00,16.33,69.4,0.98,11.78,1410.43,0
2026-05-01 08:10:00,14.61,59.29,0.27,13.98,1562.36,0
2026-05-01 08:20:00,16.94,93.39,5.68,11.18,1103.74,1
2026-05-01 08:30:00,15.27,65.97,2.02,10.81,1670.58,0
2026-05-01 08:40:00,14.1,72.76,1.54,13.77,1536.57,0
2026-05-01 08:50:00,14.5,70.27,1.38,13.39,1602.61,0
2026-05-01 09:00:00,16.09,78.33,1.58,11.51,1456.29,0
2026-05-01 09:10:00,13.09,68.55,1.21,13.2,1414.79,0
2026-05-01 09:20:00,14.81,63.09,1.17,11.48,1586.43,0
2026-05-01 09:30:00,16.6,56.11,1.2,11.57,1587.81,0
2026-05-01 09:40:00,15.78,63.86,1.07,15.11,1436.45,0
2026-05-01 09:50:00,13.27,70.44,1.09,11.72,1378.82,0
2026-05-01 10:00:00,15.47,71.72,1.28,11.19,1512.32,0
2026-05-01 10:10:00,12.99,65.53,1.31,12.04,1504.38,0
2026-05-01 10:20:00,15.28,66.4,1.69,8.07,1523.39,0
2026-05-01 10:30:00,17.07,68.9,1.6,11.66,1588.58,0
2026-05-01 10:40:00,15.11,70.45,0.84,12.51,1602.89,0
2026-05-01 10:50:00,13.3,73.65,1.2,15.96,1500.79,0
2026-05-01 11:00:00,14.71,65.61,0.96,12.18,1400.47,0
2026-05-01 11:10:00,15.29,64.84,0.51,12.88,1427.43,0
