timestamp,rotor_speed,gearbox_temp,vibration,wind_speed,power_output,fault_label
2026-05-01 00:00:00,14.13,49.32,1.11,14.36,1385.71,0
2026-05-01 00:10:00,12.26,63.3,1.17,13.81,1634.23,0
2026-05-01 00:20:00,15.74,54.48,0.99,11.95,1511.48,0
2026-05-01 00:30:00,13.03,68.02,0.71,13.79,1681.23,0
2026-05-01 00:40:00,15.35,60.85,0.86,10.72,1686.18,0
2026-05-01 00:50:00,16.41,62.69,0.75,9.08,1622.96,0
2026-05-01 01:00:00,17.1,64.9,1.1,12.54,1371.82,0
2026-05-01 01:10:00,14.62,62.82,1.38,11.25,1641.1,0
2026-05-01 01:20:00,13.93,59.34,1.62,15.57,1487.35,0
2026-05-01 01:30:00,17.0,67.95,1.03,15.26,1472.23,0
2026-05-01 01:40:00,17.26,61.76,1.12,10.62,1457.95,0
2026-05-01 01:50:00,16.02,56.68,1.74,13.39,1464.94,0
2026-05-01 02:00:00,13.96,64.07,1.05,8.05,1539.94,0
2026-05-01 02:10:00,13.02,61.9,0.98,12.68,1729.98,0
2026-05-01 02:20:00,16.67,62.19,1.13,12.63,1336.07,0
2026-05-01 02:30:00,14.91,62.93,1.04,10.01,1694.34,0
2026-05-01 02:40:00,16.86,81.47,5.09,12.33,1252.53,1
2026-05-01 02:50:00,14.0,69.59,0.75,10.14,1482.23,0
2026-05-01 03:00:00,16.66,58.29,1.65,13.7,1450.23,0
2026-05-01 03:10:00,17.11,51.9,1.34,12.37,1365.29,0
2026-05-01 03:20:00,14.64,62.3,1.66,14.99,1409.19,0
2026-05-01 03:30:00,15.46,66.46,1.46,8.94,1439.28,0
2026-05-01 03:40:00,13.26,54.48,1.18,10.26,1489.68,0
2026-05-01 03:50:00,13.3,64.12,0.67,11.03,1497.04,0
2026-05-01 04:00:00,15.48,55.27,0.9,12.98,1576.11,0
2026-05-01 04:10:00,14.19,66.52,1.07,12.54,1565.14,0
2026-05-01 04:20:00,15.36,62.35,0.88,12.85,1523.87,0
2026-05-01 04:30:00,15.25,57.9,0.63,10.7,1495.64,0
2026-05-01 04:40:00,15.98,54.28,0.9,8.19,1614.31,0
2026-05-01 04:50:00,15.79,73.21,1.11,10.48,1583.95,0
2026-05-01 05:00:00,16.38,73.83,1.65,14.82,1544.5,0
2026-05-01 05:10:00,15.34,56.9,0.97,10.76,1459.42,0
2026-05-01 05:20:00,15.46,56.79,1.37,12.35,1610.56,0
2026-05-01 05:30:00,15.0,62.7,0.88,12.12,1583.49,0
2026-05-01 05:40:00,16.57,60.37,1.1,12.37,1475.4,0
2026-05-01 05:50:00,17.76,60.67,1.16,9.33,1308.25,0
2026-05-01 06:00:00,16.12,63.72,1.65,13.64,1509.5,0
2026-05-01 06:10:00,15.75,71.89,0.37,11.8,1430.77,0
2026-05-01 06:20:00,14.67,69.11,0.93,16.62,1571.72,0
2026-05-01 06:30:00,15.36,60.7,1.25,11.25,1521.59,0
2026-05-01 06:40:00,14.41,65.91,1.3,13.95,1332.73,0
2026-05-01 06:50:00,14.08,53.06,0.82,11.22,1529.48,0
2026-05-01 07:00:00,14.71,62.98,1.16,15.84,1671.51,0
2026-05-01 07:10:00,17.68,61.12,1.18,13.46,1484.72,0
2026-05-01 07:20:00,14.87,88.23,5.65,9.43,1168.0,1
2026-05-01 07:30:00,17.44,65.41,1.23,14.81,1465.7,0
2026-05-01 07:40:00,13.54,63.84,1.13,13.55,1507.21,0
2026-05-01 07:50:00,15.21,64.6,0.96,11.07,1654.01,0
2026-05-01 08:00:00,16.08,60.13,1.35,8.77,1605.55,0
2026-05-01 08:10:00,16.16,67.14,1.1,14.4,1442.42,0
2026-05-01 08:20:00,13.38,84.49,5.0,15.46,891.38,1
2026-05-01 08:30:00,13.18,61.49,0.88,14.24,1499.22,0
2026-05-01 08:40:00,15.93,62.79,1.08,13.74,1541.17,0
2026-05-01 08:50:00,14.17,66.52,1.38,13.12,1543.01,0
2026-05-01 09:00:00,15.95,66.99,1.02,14.12,1490.41,0
2026-05-01 09:10:00,17.15,60.59,1.18,11.48,1375.51,0
2026-05-01 09:20:00,14.02,57.83,1.0,8.37,1488.53,0
2026-05-01 09:30:00,14.22,60.02,1.22,13.52,1463.75,0
2026-05-01 09:40:00,11.96,60.28,1.2,12.79,1410.26,0
2026-05-01 09:50:00,16.2,62.92,0.94,9.19,1578.84,0
2026-05-01 10:00:00,18.2,68.29,1.42,7.61,1501.92,0
2026-05-01 10:10:00,13.13,59.95,0.74,12.16,1396.73,0
2026-05-01 10:20:00,16.87,64.24,1.51,11.69,1698.0,0
2026-05-01 10:30:00,17.0,61.38,1.27,11.52,1541.65,0
2026-05-01 10:40:00,16.18,62.4,1.35,13.16,1579.19,0
2026-05-01 10:50:00,14.09,63.81,0.68,10.51,1604.81,0
2026-05-01 11:00:00,14.63,68.31,1.16,13.37,1456.39,0
2026-05-01 11:10:00,15.83,63.54,1.63,13.39,1554.37,0
2026-05-01 11:20:00,15.78,49.39,1.13,6.68,1307.02,0
2026-05-01 11:30:00,14.62,61.3,1.21,11.86,1596.24,0
2026-05-01 11:40:00,15.69,70.15,0.83,12.4,1493.19,0
2026-05-01 11:50:00,14.46,68.01,0.74,13.5,1552.67,0
2026-05-01 12:00:00,14.83,66.25,1.24,13.1,1492.98,0
2026-05-01 12:10:00,14.7,68.2,0.97,8.5,1681.77,0
2026-05-01 12:20:00,16.64,66.42,1.01,12.19,1622.42,0
2026-05-01 12:30:00,12.86,68.1,1.19,11.48,1238.91,0
2026-05-01 12:40:00,15.97,56.71,1.38,14.15,1555.28,0
2026-05-01 12:50:00,15.54,62.0,1.33,9.6,1471.8,0
2026-05-01 13:00:00,11.6,63.04,1.2,11.99,1559.23,0
2026-05-01 13:10:00,16.31,62.57,1.44,13.74,1557.84,0
2026-05-01 13:20:00,16.49,59.41,1.49,13.52,1425.7,0
2026-05-01 13:30:00,14.39,63.03,1.13,11.69,1488.42,0
2026-05-01 13:40:00,15.73,53.8,1.67,14.36,1398.06,0
2026-05-01 13:50:00,15.4,64.57,0.85,10.54,1648.61,0
2026-05-01 14:00:00,18.35,58.93,0.71,13.46,1532.73,0
2026-05-01 14:10:00,15.75,51.42,1.59,13.8,1543.25,0
2026-05-01 14:20:00,15.16,62.38,0.96,9.26,1530.39,0
2026-05-01 14:30:00,16.64,70.04,0.37,14.61,1394.02,0
2026-05-01 14:40:00,17.41,52.8,1.07,8.7,1563.28,0
2026-05-01 14:50:00,18.11,61.08,1.54,12.75,1678.52,0
2026-05-01 15:00:00,14.1,54.19,1.08,11.06,1344.39,0
2026-05-01 15:10:00,15.64,63.59,0.64,14.02,1508.03,0
2026-05-01 15:20:00,14.07,66.66,1.09,12.66,1575.96,0
2026-05-01 15:30:00,18.48,75.84,3.69,15.58,907.82,1
2026-05-01 15:40:00,15.07,60.18,1.07,14.27,1573.23,0
2026-05-01 15:50:00,16.44,61.56,0.96,12.26,1504.5,0
2026-05-01 16:00:00,14.75,68.5,0.97,14.41,1428.74,0
2026-05-01 16:10:00,15.75,55.31,1.39,11.79,1249.04,0
2026-05-01 16:20:00,12.29,60.03,1.0,9.82,1490.07,0
2026-05-01 16:30:00,16.56,70.15,1.22,11.09,1492.67,0
2026-05-01 16:40:00,16.95,58.66,1.22,11.77,1631.42,0
2026-05-01 16:50:00,14.11,60.33,0.99,5.78,1533.88,0
2026-05-01 17:00:00,12.29,63.2,0.95,14.77,1447.0,0
2026-05-01 17:10:00,17.22,73.94,1.19,11.81,1342.87,0
2026-05-01 17:20:00,17.03,56.71,0.68,13.93,1587.45,0
2026-05-01 17:30:00,16.19,66.08,1.77,12.32,1511.74,0
2026-05-01 17:40:00,14.72,75.22,4.45,8.92,862.18,1
2026-05-01 17:50:00,14.58,57.26,1.05,12.16,1445.88,0
2026-05-01 18:00:00,17.0,59.73,1.39,11.76,1624.34,0
2026-05-01 18:10:00,14.52,64.62,1.12,10.63,1639.13,0
2026-05-01 18:20:00,15.24,59.55,1.05,11.22,1437.33,0
2026-05-01 18:30:00,14.99,62.96,0.77,12.05,1270.17,0
2026-05-01 18:40:00,15.49,58.71,1.2,7.09,1478.66,0
2026-05-01 18:50:00,14.84,62.71,1.01,12.72,1522.61,0
2026-05-01 19:00:00,15.01,77.91,5.49,13.21,1145.94,1
2026-05-01 19:10:00,17.69,55.94,1.11,13.0,1342.57,0
2026-05-01 19:20:00,15.79,59.73,0.49,11.44,1653.31,0
2026-05-01 19:30:00,15.57,65.36,1.46,15.93,1313.96,0
2026-05-01 19:40:00,16.23,63.27,0.87,13.02,1425.11,0
2026-05-01 19:50:00,13.32,58.43,1.2,11.16,1397.81,0
2026-05-01 20:00:00,16.53,56.64,1.59,9.52,1392.52,0
2026-05-01 20:10:00,15.45,67.47,1.08,9.27,1281.74,0
2026-05-01 20:20:00,14.07,69.12,1.11,12.8,1506.06,0
2026-05-01 20:30:00,14.86,64.84,1.45,13.44,1641.45,0
2026-05-01 20:40:00,15.8,64.08,1.6,12.25,1483.53,0
