timestamp,rotor_speed,gearbox_temp,vibration,wind_speed,power_output,fault_label
2026-05-01 00:00:00,16.82,61.63,1.53,11.39,1319.92,0
2026-05-01 00:10:00,13.11,67.98,2.11,11.01,1586.12,0
2026-05-01 00:20:00,14.47,71.61,1.77,9.93,1435.24,0
2026-05-01 00:30:00,15.12,68.03,1.48,15.52,1728.47,0
2026-05-01 00:40:00,14.44,76.76,1.2,14.04,1424.42,0
2026-05-01 00:50:00,15.38,74.51,1.57,14.29,1410.65,0
2026-05-01 01:00:00,14.91,68.24,1.29,13.94,1422.74,0
2026-05-01 01:10:00,16.86,78.41,1.92,13.93,1553.11,0
2026-05-01 01:20:00,16.26,69.14,1.34,14.92,1602.05,0
2026-05-01 01:30:00,12.76,65.16,1.0,11.3,1404.23,0
2026-05-01 01:40:00,15.22,63.03,1.37,10.51,1555.17,0
2026-05-01 01:50:00,13.07,69.64,1.45,13.09,1487.04,0
2026-05-01 02:00:00,12.58,68.38,1.4,13.07,1410.02,0
2026-05-01 02:10:00,14.91,68.62,1.63,12.87,1514.27,0
2026-05-01 02:20:00,13.21,87.36,4.94,12.06,1409.33,1
2026-05-01 02:30:00,17.0,68.79,1.4,10.89,1525.47,0
2026-05-01 02:40:00,14.48,78.64,1.05,12.49,1388.84,0
2026-05-01 02:50:00,17.25,68.54,0.49,10.73,1575.11,0
2026-05-01 03:00:00,15.59,72.93,1.24,10.32,1570.26,0
2026-05-01 03:10:00,14.75,72.7,1.1,12.66,1453.32,0
2026-05-01 03:20:00,14.48,60.48,1.81,10.44,1541.28,0
2026-05-01 03:30:00,12.99,68.74,1.4,13.81,1282.6,0
2026-05-01 03:40:00,12.22,65.28,1.38,9.85,1370.17,0
2026-05-01 03:50:00,14.51,61.34,1.42,13.65,1477.95,0
2026-05-01 04:00:00,15.4,73.29,4.2,8.78,863.81,1
2026-05-01 04:10:00,16.23,74.67,1.88,9.96,1489.38,0
2026-05-01 04:20:00,16.61,72.4,1.06,15.25,1526.1,0
2026-05-01 04:30:00,12.79,62.59,0.75,14.76,1472.58,0
2026-05-01 04:40:00,15.59,65.54,1.24,9.63,1545.36,0
2026-05-01 04:50:00,14.37,92.69,4.89,12.14,910.68,1
2026-05-01 05:00:00,17.79,87.33,4.25,9.49,1062.79,1
2026-05-01 05:10:00,18.36,66.72,1.86,13.4,1449.43,0
2026-05-01 05:20:00,16.75,64.09,1.51,12.55,1577.01,0
2026-05-01 05:30:00,14.08,73.05,1.41,11.92,1536.91,0
2026-05-01 05:40:00,12.19,60.38,1.6,11.04,1331.76,0
2026-05-01 05:50:00,13.49,61.39,1.17,13.47,1530.57,0
2026-05-01 06:00:00,14.93,67.97,0.85,12.69,1525.78,0
2026-05-01 06:10:00,15.84,66.77,1.11,9.13,1402.62,0
2026-05-01 06:20:00,14.37,63.64,1.41,11.92,1632.89,0
2026-05-01 06:30:00,15.51,57.18,2.07,10.26,1457.16,0
2026-05-01 06:40:00,16.27,69.94,1.34,12.35,1384.89,0
2026-05-01 06:50:00,16.78,61.01,1.6,11.97,1362.45,0
2026-05-01 07:00:00,13.3,64.42,1.86,12.38,1560.81,0
2026-05-01 07:10:00,15.05,71.11,1.66,13.11,1516.25,0
2026-05-01 07:20:00,15.53,65.81,1.6,9.71,1357.61,0
2026-05-01 07:30:00,13.85,59.79,1.52,12.26,1548.1,0
2026-05-01 07:40:00,15.32,62.8,1.09,14.25,1571.25,0
2026-05-01 07:50:00,16.67,75.42,1.62,13.68,1481.71,0
2026-05-01 08:00:00,17.13,65.54,1.64,10.96,1561.61,0
2026-05-01 08:10:00,10.84,65.39,0.63,12.47,1354.15,0
2026-05-01 08:20:00,15.46,71.11,1.44,10.66,1443.97,0
2026-05-01 08:30:00,15.44,64.45,1.29,13.41,1535.1,0
2026-05-01 08:40:00,16.2,80.14,1.1,10.66,1778.56,0
2026-05-01 08:50:00,16.12,68.4,1.42,9.07,1566.94,0
2026-05-01 09:00:00,14.57,69.93,1.26,13.54,1483.79,0
2026-05-01 09:10:00,14.69,61.45,1.87,15.8,1398.26,0
2026-05-01 09:20:00,15.63,64.94,1.42,13.99,1460.21,0
2026-05-01 09:30:00,13.46,69.41,1.0,14.57,1634.95,0
2026-05-01 09:40:00,14.71,67.89,1.83,9.87,1604.73,0
2026-05-01 09:50:00,14.94,64.75,1.0,14.11,1630.99,0
2026-05-01 10:00:00,14.15,69.86,2.09,14.03,1473.06,0
2026-05-01 10:10:00,13.15,71.87,1.44,13.27,1471.56,0
2026-05-01 10:20:00,15.25,100.68,3.44,9.27,800.83,1
2026-05-01 10:30:00,15.89,62.64,1.58,14.18,1572.69,0
2026-05-01 10:40:00,16.25,79.5,1.43,13.68,1628.42,0
2026-05-01 10:50:00,15.47,75.85,1.04,11.91,1476.68,0
2026-05-01 11:00:00,14.74,76.74,1.21,11.25,1411.78,0
2026-05-01 11:10:00,15.27,65.44,1.83,13.98,1373.32,0
2026-05-01 11:20:00,13.74,69.45,1.51,9.39,1610.57,0
2026-05-01 11:30:00,16.02,70.8,1.01,10.98,1416.09,0
